src_claim_id,dst_claim_id,src_paper,src_kind,src_label,src_section,src_line_start,src_line_end,dst_paper,dst_kind,dst_label,dst_section,dst_line_start,dst_line_end
GLC2:proposition:p:L coarse Sph compat,GLC2:corollary:c:unital vs non-unital Ran actions,GLC2,proposition,p:L coarse Sph compat,The Langlands functor,20556,20564,GLC2,corollary,c:unital vs non-unital Ran actions,Unital local-to-global functors and monoidal actions,38014,38021
GLC2:proposition:p:L coarse Sph compat,GLC2:proposition:p:Ran vs indep,GLC2,proposition,p:L coarse Sph compat,The Langlands functor,20556,20564,GLC2,proposition,p:Ran vs indep,Unital local-to-global functors and monoidal actions,37424,37429
GLC2:theorem:t:true Langlands,GLC2:proposition:p:L coarse Whit compat,GLC2,theorem,t:true Langlands,The Langlands functor,20665,20679,GLC2,proposition,p:L coarse Whit compat,The Langlands functor,20385,20395
GLC2:corollary:c:L Whit compat,GLC2:lemma:l:Sph spec acts on QCoh,GLC2,corollary,c:L Whit compat,The Langlands functor,20702,20711,GLC2,lemma,l:Sph spec acts on QCoh,The Langlands functor,20502,20520
GLC2:proposition:p:L Sph compat,GLC2:corollary:c:indep action from conv,GLC2,proposition,p:L Sph compat,The Langlands functor,20729,20733,GLC2,corollary,c:indep action from conv,Unital local-to-global functors and monoidal actions,38087,38093
GLC2:proposition:p:L Sph compat,GLC2:corollary:c:integrated actions,GLC2,proposition,p:L Sph compat,The Langlands functor,20729,20733,GLC2,corollary,c:integrated actions,Unital local-to-global functors and monoidal actions,38048,38055
GLC2:proposition:p:L Sph compat,GLC2:corollary:c:unital vs non-unital Ran actions,GLC2,proposition,p:L Sph compat,The Langlands functor,20729,20733,GLC2,corollary,c:unital vs non-unital Ran actions,Unital local-to-global functors and monoidal actions,38014,38021
GLC2:proposition:p:L Sph compat,GLC2:proposition:p:L coarse Sph compat,GLC2,proposition,p:L Sph compat,The Langlands functor,20729,20733,GLC2,proposition,p:L coarse Sph compat,The Langlands functor,20556,20564
GLC2:corollary:c:L Sph compat,GLC2:proposition:p:L Sph compat,GLC2,corollary,c:L Sph compat,The Langlands functor,20789,20813,GLC2,proposition,p:L Sph compat,The Langlands functor,20729,20733
GLC2:corollary:c:temp Langlands,GLC2:proposition:p:Poinc to QCoh,GLC2,corollary,c:temp Langlands,The Langlands functor,20838,20853,GLC2,proposition,p:Poinc to QCoh,Spectral Poincar\'e functor(s),20026,20031
GLC2:proposition:p:Loc is temp,GLC2:proposition:p:KL is temp,GLC2,proposition,p:Loc is temp,The Langlands functor,20866,20871,GLC2,proposition,p:KL is temp,Proof of the pointwise version of the critical FLE,8521,8523
GLC2:proposition:p:Loc is temp,GLC2:proposition:p:Poinc to QCoh,GLC2,proposition,p:Loc is temp,The Langlands functor,20866,20871,GLC2,proposition,p:Poinc to QCoh,Spectral Poincar\'e functor(s),20026,20031
GLC2:theorem:t:Langlands critical compat,GLC2:corollary:c:two pairings coarse,GLC2,theorem,t:Langlands critical compat,The Langlands functor,20886,20899,GLC2,corollary,c:two pairings coarse,The critical FLE,7566,7571
GLC2:theorem:t:Langlands critical compat,GLC2:proposition:p:Loc is temp,GLC2,theorem,t:Langlands critical compat,The Langlands functor,20886,20899,GLC2,proposition,p:Loc is temp,The Langlands functor,20866,20871
GLC2:theorem:t:Langlands critical compat,GLC2:proposition:p:Poinc to QCoh,GLC2,theorem,t:Langlands critical compat,The Langlands functor,20886,20899,GLC2,proposition,p:Poinc to QCoh,Spectral Poincar\'e functor(s),20026,20031
GLC2:theorem:t:Langlands critical compat,GLC2:theorem:t:Loc and coeff,GLC2,theorem,t:Langlands critical compat,The Langlands functor,20886,20899,GLC2,theorem,t:Loc and coeff,The composition of localization and coefficient functors,16444,16460
GLC2:theorem:t:Langlands critical compat,GLC2:theorem:t:spec Poinc and Gamma,GLC2,theorem,t:Langlands critical compat,The Langlands functor,20886,20899,GLC2,theorem,t:spec Poinc and Gamma,Spectral Poincar\'e functor(s),20158,20172
GLC2:corollary:c:QCoh co alg stacks,GLC2:theorem:t:alg stack QCoh co,GLC2,corollary,c:QCoh co alg stacks,Ind-coherent sheaves in infinite type,21372,21376,GLC2,theorem,t:alg stack QCoh co,Ind-coherent sheaves in infinite type,21347,21362
GLC2:remark:e:colimit coconn,GLC2:lemma:l:colimit t-structures,GLC2,remark,e:colimit coconn,Ind-coherent sheaves in infinite type,21491,21511,GLC2,lemma,l:colimit t-structures,Ind-coherent sheaves in infinite type,21449,21466
GLC2:corollary:c:t-exact out of colimit,GLC2:lemma:l:colimit t-structures,GLC2,corollary,c:t-exact out of colimit,Ind-coherent sheaves in infinite type,21514,21531,GLC2,lemma,l:colimit t-structures,Ind-coherent sheaves in infinite type,21449,21466
GLC2:corollary:c:t-structure on QCoh co,GLC2:corollary:c:t-exact out of colimit,GLC2,corollary,c:t-structure on QCoh co,Ind-coherent sheaves in infinite type,21548,21559,GLC2,corollary,c:t-exact out of colimit,Ind-coherent sheaves in infinite type,21514,21531
GLC2:corollary:c:inv im QCoh co t right exact,GLC2:corollary:c:t-exact out of colimit,GLC2,corollary,c:inv im QCoh co t right exact,Ind-coherent sheaves in infinite type,21584,21586,GLC2,corollary,c:t-exact out of colimit,Ind-coherent sheaves in infinite type,21514,21531
GLC2:corollary:c:inv im QCoh co t right exact,GLC2:corollary:c:t-structure on QCoh co,GLC2,corollary,c:inv im QCoh co t right exact,Ind-coherent sheaves in infinite type,21584,21586,GLC2,corollary,c:t-structure on QCoh co,Ind-coherent sheaves in infinite type,21548,21559
GLC2:proposition:p:QCoh co descent,GLC2:remark:e:colimit coconn,GLC2,proposition,p:QCoh co descent,Ind-coherent sheaves in infinite type,21634,21638,GLC2,remark,e:colimit coconn,Ind-coherent sheaves in infinite type,21491,21511
GLC2:lemma:l:IndCoh^* tensor up,GLC2:lemma:l:colimit t-structures,GLC2,lemma,l:IndCoh^* tensor up,Ind-coherent sheaves in infinite type,22407,22409,GLC2,lemma,l:colimit t-structures,Ind-coherent sheaves in infinite type,21449,21466
GLC2:corollary:c:t-structure on IndCoh*,GLC2:corollary:c:dir im QCoh co t exact,GLC2,corollary,c:t-structure on IndCoh*,Ind-coherent sheaves in infinite type,22452,22463,GLC2,corollary,c:dir im QCoh co t exact,Ind-coherent sheaves in infinite type,21571,21573
GLC2:lemma:l:Psi IndCoh* IndSch,GLC2:corollary:c:t-exact out of colimit,GLC2,lemma,l:Psi IndCoh* IndSch,Ind-coherent sheaves in infinite type,22481,22484,GLC2,corollary,c:t-exact out of colimit,Ind-coherent sheaves in infinite type,21514,21531
GLC2:lemma:l:Psi IndCoh* IndSch,GLC2:corollary:c:t-structure on QCoh co,GLC2,lemma,l:Psi IndCoh* IndSch,Ind-coherent sheaves in infinite type,22481,22484,GLC2,corollary,c:t-structure on QCoh co,Ind-coherent sheaves in infinite type,21548,21559
GLC2:lemma:l:Psi IndCoh* IndSch,GLC2:lemma:l:colimit t-structures,GLC2,lemma,l:Psi IndCoh* IndSch,Ind-coherent sheaves in infinite type,22481,22484,GLC2,lemma,l:colimit t-structures,Ind-coherent sheaves in infinite type,21449,21466
GLC2:corollary:c:placid inherited,GLC2:lemma:l:placid inherited,GLC2,corollary,c:placid inherited,Ind-coherent sheaves in infinite type,22668,22671,GLC2,lemma,l:placid inherited,Ind-coherent sheaves in infinite type,22609,22612
GLC2:remark:auto0280@L23430,GLC2:lemma:l:loops into affine,GLC2,remark,,Factorization patterns,23430,23437,GLC2,lemma,l:loops into affine,Factorization patterns,23504,23521
GLC2:remark:e:cotan G,GLC2:corollary:c:mf formally smooth,GLC2,remark,e:cotan G,Factorization patterns,23874,23917,GLC2,corollary,c:mf formally smooth,Ind-coherent sheaves on monodromy-free opers,3485,3488
GLC2:remark:auto0287@L24367,GLC2:lemma:l:Ran is 1-affine,GLC2,remark,,Factorization patterns,24367,24379,GLC2,lemma,l:Ran is 1-affine,Factorization patterns,24272,24274
GLC2:corollary:auto0292@L24623,GLC2:lemma:l:ch Chevalley perv,GLC2,corollary,,Factorization patterns,24623,24627,GLC2,lemma,l:ch Chevalley perv,Factorization patterns,24616,24621
GLC2:proposition:p:t-structure fact mod,GLC2:lemma:l:act t,GLC2,proposition,p:t-structure fact mod,Factorization patterns,24633,24642,GLC2,lemma,l:act t,Factorization patterns,24690,24694
GLC2:remark:auto0295@L24697,GLC2:proposition:p:t-structure fact mod,GLC2,remark,,Factorization patterns,24697,24703,GLC2,proposition,p:t-structure fact mod,Factorization patterns,24633,24642
GLC2:remark:auto0296@L24705,GLC2:proposition:p:t-structure fact mod,GLC2,remark,,Factorization patterns,24705,24714,GLC2,proposition,p:t-structure fact mod,Factorization patterns,24633,24642
GLC2:remark:auto0299@L24792,GLC2:lemma:l:fact restr,GLC2,remark,,Factorization patterns,24792,24796,GLC2,lemma,l:fact restr,Factorization patterns,24779,24782
GLC2:remark:auto0300@L24872,GLC2:lemma:l:Ran is 1-affine,GLC2,remark,,Factorization patterns,24872,24876,GLC2,lemma,l:Ran is 1-affine,Factorization patterns,24272,24274
GLC2:lemma:l:tensor up fact mod,GLC2:lemma:l:fact restr,GLC2,lemma,l:tensor up fact mod,Factorization patterns,25445,25449,GLC2,lemma,l:fact restr,Factorization patterns,24779,24782
GLC2:remark:auto0304@L25610,GLC2:lemma:l:pt to pt/H,GLC2,remark,,Factorization patterns,25610,25621,GLC2,lemma,l:pt to pt/H,Factorization patterns,23805,23808
GLC2:remark:auto0305@L25673,GLC2:lemma:l:QCoh co base change,GLC2,remark,,Factorization patterns,25673,25682,GLC2,lemma,l:QCoh co base change,Ind-coherent sheaves in infinite type,21307,21309
GLC2:lemma:l:IndCoh^! transition,GLC2:lemma:l:IndCoh^! tensor up,GLC2,lemma,l:IndCoh^! transition,Factorization patterns,25738,25740,GLC2,lemma,l:IndCoh^! tensor up,Ind-coherent sheaves in infinite type,21921,21923
GLC2:lemma:l:IndCoh^! transition,GLC2:proposition:p:form compl IndCoh!,GLC2,lemma,l:IndCoh^! transition,Factorization patterns,25738,25740,GLC2,proposition,p:form compl IndCoh!,Ind-coherent sheaves in infinite type,21972,21985
GLC2:lemma:l:form compl diag base change,GLC2:lemma:l:IndCoh^! transition,GLC2,lemma,l:form compl diag base change,Factorization patterns,25864,25866,GLC2,lemma,l:IndCoh^! transition,Factorization patterns,25738,25740
GLC2:lemma:l:form compl diag base change,GLC2:lemma:l:boxtimes IndCoh placid,GLC2,lemma,l:form compl diag base change,Factorization patterns,25864,25866,GLC2,lemma,l:boxtimes IndCoh placid,Ind-coherent sheaves in infinite type,22859,22862
GLC2:lemma:l:IndCoh^* transition,GLC2:lemma:l:IndCoh^! transition,GLC2,lemma,l:IndCoh^* transition,Factorization patterns,25919,25921,GLC2,lemma,l:IndCoh^! transition,Factorization patterns,25738,25740
GLC2:lemma:l:form compl diag base change *,GLC2:lemma:l:boxtimes IndCoh placid,GLC2,lemma,l:form compl diag base change *,Factorization patterns,25984,25989,GLC2,lemma,l:boxtimes IndCoh placid,Ind-coherent sheaves in infinite type,22859,22862
GLC2:lemma:l:form compl diag base change *,GLC2:lemma:l:form compl diag base change,GLC2,lemma,l:form compl diag base change *,Factorization patterns,25984,25989,GLC2,lemma,l:form compl diag base change,Factorization patterns,25864,25866
GLC2:remark:e:pt mod G alpha 1-aff,GLC2:remark:r:Rep L^+G,GLC2,remark,e:pt mod G alpha 1-aff,Factorization patterns,26252,26273,GLC2,remark,r:Rep L^+G,Factorization patterns,26162,26175
GLC2:remark:auto0315@L26673,GLC2:theorem:t:2-Cart fact mod,GLC2,remark,,Factorization patterns,26673,26681,GLC2,theorem,t:2-Cart fact mod,Factorization patterns,26658,26671
GLC2:corollary:c:basic adj non-unital,GLC2:lemma:l:fact restr cat,GLC2,corollary,c:basic adj non-unital,Factorization patterns,26732,26736,GLC2,lemma,l:fact restr cat,Factorization patterns,25540,25543
GLC2:lemma:l:fact res crit,GLC2:corollary:c:basic adj non-unital,GLC2,lemma,l:fact res crit,Factorization patterns,26762,26789,GLC2,corollary,c:basic adj non-unital,Factorization patterns,26732,26736
GLC2:corollary:c:!-dir image ps-proper,GLC2:lemma:l:limits ps-proper,GLC2,corollary,c:!-dir image ps-proper,Unital structures,27716,27721,GLC2,lemma,l:limits ps-proper,Unital structures,27659,27664
GLC2:remark:auto0323@L27730,GLC2:corollary:c:!-dir image ps-proper strict,GLC2,remark,,Unital structures,27730,27736,GLC2,corollary,c:!-dir image ps-proper strict,Unital structures,27753,27758
GLC2:remark:auto0323@L27730,GLC2:lemma:l:_! coCart,GLC2,remark,,Unital structures,27730,27736,GLC2,lemma,l:_! coCart,Unital structures,27777,27795
GLC2:corollary:c:integration ps-proper,GLC2:corollary:c:!-dir image ps-proper,GLC2,corollary,c:integration ps-proper,Unital structures,27740,27746,GLC2,corollary,c:!-dir image ps-proper,Unital structures,27716,27721
GLC2:corollary:c:_! coCart,GLC2:lemma:l:_! coCart,GLC2,corollary,c:_! coCart,Unital structures,27797,27814,GLC2,lemma,l:_! coCart,Unital structures,27777,27795
GLC2:lemma:l:calc !,GLC2:lemma:l:adj pullback,GLC2,lemma,l:calc !,Unital structures,27836,27841,GLC2,lemma,l:adj pullback,Unital structures,26978,26982
GLC2:corollary:c:calc !,GLC2:lemma:l:_! coCart,GLC2,corollary,c:calc !,Unital structures,27864,27881,GLC2,lemma,l:_! coCart,Unital structures,27777,27795
GLC2:corollary:c:calc !,GLC2:lemma:l:calc !,GLC2,corollary,c:calc !,Unital structures,27864,27881,GLC2,lemma,l:calc !,Unital structures,27836,27841
GLC2:lemma:auto0333@L28002,GLC2:corollary:c:integration ps-proper,GLC2,lemma,,Unital structures,28002,28006,GLC2,corollary,c:integration ps-proper,Unital structures,27740,27746
GLC2:lemma:auto0333@L28002,GLC2:proposition:p:indep Vect,GLC2,lemma,,Unital structures,28002,28006,GLC2,proposition,p:indep Vect,Unital local-to-global functors and monoidal actions,37277,37279
GLC2:remark:auto0337@L28211,GLC2:lemma:l:int over Ran and Ran untl,GLC2,remark,,Unital structures,28211,28214,GLC2,lemma,l:int over Ran and Ran untl,Unital structures,28178,28180
GLC2:remark:auto0337@L28211,GLC2:lemma:l:monoidal on Ran untl,GLC2,remark,,Unital structures,28211,28214,GLC2,lemma,l:monoidal on Ran untl,Unital structures,28143,28145
GLC2:proposition:p:another take on arcs bis,GLC2:proposition:p:another take on arcs,GLC2,proposition,p:another take on arcs bis,Unital structures,28497,28506,GLC2,proposition,p:another take on arcs,Unital structures,28410,28416
GLC2:remark:e:forget unit on fact alg,GLC2:proposition:p:quasi-untl,GLC2,remark,e:forget unit on fact alg,Unital structures,28589,28617,GLC2,proposition,p:quasi-untl,Unital structures,28774,28776
GLC2:proposition:p:fact com untl to X,GLC2:corollary:c:calc !,GLC2,proposition,p:fact com untl to X,Unital structures,28873,28876,GLC2,corollary,c:calc !,Unital structures,27864,27881
GLC2:corollary:c:fact com untl to X,GLC2:proposition:p:fact com untl to X,GLC2,corollary,c:fact com untl to X,Unital structures,28925,28930,GLC2,proposition,p:fact com untl to X,Unital structures,28873,28876
GLC2:corollary:c:fact com untl to X bis,GLC2:corollary:c:fact com untl to X,GLC2,corollary,c:fact com untl to X bis,Unital structures,28939,28945,GLC2,corollary,c:fact com untl to X,Unital structures,28925,28930
GLC2:corollary:c:fact com untl to X bis,GLC2:lemma:l:monoidal on Ran untl,GLC2,corollary,c:fact com untl to X bis,Unital structures,28939,28945,GLC2,lemma,l:monoidal on Ran untl,Unital structures,28143,28145
GLC2:corollary:c:fact com untl to X bis,GLC2:proposition:p:another take on arcs,GLC2,corollary,c:fact com untl to X bis,Unital structures,28939,28945,GLC2,proposition,p:another take on arcs,Unital structures,28410,28416
GLC2:corollary:c:fact com untl to X bis,GLC2:proposition:p:fact com untl to X,GLC2,corollary,c:fact com untl to X bis,Unital structures,28939,28945,GLC2,proposition,p:fact com untl to X,Unital structures,28873,28876
GLC2:remark:r:monoidal on Ran,GLC2:corollary:c:fact com untl to X bis,GLC2,remark,r:monoidal on Ran,Unital structures,29044,29052,GLC2,corollary,c:fact com untl to X bis,Unital structures,28939,28945
GLC2:corollary:c:ch homology as left adj,GLC2:lemma:l:int over Ran and Ran untl,GLC2,corollary,c:ch homology as left adj,Unital structures,29063,29072,GLC2,lemma,l:int over Ran and Ran untl,Unital structures,28178,28180
GLC2:remark:auto0350@L29092,GLC2:corollary:c:ch homology as left adj,GLC2,remark,,Unital structures,29092,29098,GLC2,corollary,c:ch homology as left adj,Unital structures,29063,29072
GLC2:remark:auto0350@L29092,GLC2:remark:r:monoidal on Ran,GLC2,remark,,Unital structures,29092,29098,GLC2,remark,r:monoidal on Ran,Unital structures,29044,29052
GLC2:lemma:l:rel fact homology,GLC2:corollary:c:ch homology as left adj,GLC2,lemma,l:rel fact homology,Unital structures,29152,29154,GLC2,corollary,c:ch homology as left adj,Unital structures,29063,29072
GLC2:remark:auto0352@L29195,GLC2:lemma:l:glue discs,GLC2,remark,,Unital structures,29195,29201,GLC2,lemma,l:glue discs,Unital structures,28351,28355
GLC2:remark:auto0352@L29195,GLC2:proposition:p:unital vs non-unital modules,GLC2,remark,,Unital structures,29195,29201,GLC2,proposition,p:unital vs non-unital modules,Unital structures,28734,28741
GLC2:lemma:l:two algebras mods,GLC2:proposition:p:quasi-untl,GLC2,lemma,l:two algebras mods,Unital structures,29767,29769,GLC2,proposition,p:quasi-untl,Unital structures,28774,28776
GLC2:lemma:l:two algebras mods,GLC2:proposition:p:unital vs non-unital modules,GLC2,lemma,l:two algebras mods,Unital structures,29767,29769,GLC2,proposition,p:unital vs non-unital modules,Unital structures,28734,28741
